"COUNTRY","Country","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"BLR","Belarus","IND-EQUI-RAILTONS-GDP","Rail freight loading capacity per one million units of current USD GDP","2011","2011",27.872920944979,,
"BLR","Belarus","IND-EQUI-RAILTONS-GDP","Rail freight loading capacity per one million units of current USD GDP","2012","2012",32.606774235519,,
"BLR","Belarus","IND-EQUI-RAILTONS-GDP","Rail freight loading capacity per one million units of current USD GDP","2013","2013",29.383645259685,,
"BLR","Belarus","IND-EQUI-RAILTONS-GDP","Rail freight loading capacity per one million units of current USD GDP","2014","2014",27.664942176692,,
"BLR","Belarus","IND-EQUI-RAILTONS-GDP","Rail freight loading capacity per one million units of current USD GDP","2015","2015",36.751668737739,,
"BLR","Belarus","IND-EQUI-RAILTONS-GDP","Rail freight loading capacity per one million units of current USD GDP","2016","2016",40.164052923917,,
"BLR","Belarus","IND-EQUI-RAILTONS-GDP","Rail freight loading capacity per one million units of current USD GDP","2017","2017",33.453091390946,,
"BLR","Belarus","IND-EQUI-RAILTONS-PC","Rail freight loading capacity per one thousand inhabitants","2002","2002",146.18468229033,,
"BLR","Belarus","IND-EQUI-RAILTONS-PC","Rail freight loading capacity per one thousand inhabitants","2003","2003",148.97727807459,,
"BLR","Belarus","IND-EQUI-RAILTONS-PC","Rail freight loading capacity per one thousand inhabitants","2004","2004",156.59508089601,,
"BLR","Belarus","IND-EQUI-RAILTONS-PC","Rail freight loading capacity per one thousand inhabitants","2005","2005",174.6559236086,,
"BLR","Belarus","IND-EQUI-RAILTONS-PC","Rail freight loading capacity per one thousand inhabitants","2006","2006",172.86758333538,,
"BLR","Belarus","IND-EQUI-RAILTONS-PC","Rail freight loading capacity per one thousand inhabitants","2007","2007",173.45666274063,,
"BLR","Belarus","IND-EQUI-RAILTONS-PC","Rail freight loading capacity per one thousand inhabitants","2008","2008",175.81734228171,,
"BLR","Belarus","IND-EQUI-RAILTONS-PC","Rail freight loading capacity per one thousand inhabitants","2009","2009",158.98414480677,,
"BLR","Belarus","IND-EQUI-RAILTONS-PC","Rail freight loading capacity per one thousand inhabitants","2010","2010",189.92093494658,,
"BLR","Belarus","IND-EQUI-RAILTONS-PC","Rail freight loading capacity per one thousand inhabitants","2011","2011",181.94493281981,,
"BLR","Belarus","IND-EQUI-RAILTONS-PC","Rail freight loading capacity per one thousand inhabitants","2012","2012",226.72194161093,,
"BLR","Belarus","IND-EQUI-RAILTONS-PC","Rail freight loading capacity per one thousand inhabitants","2013","2013",235.01275148887,,
"BLR","Belarus","IND-EQUI-RAILTONS-PC","Rail freight loading capacity per one thousand inhabitants","2014","2014",230.76208271882,,
"BLR","Belarus","IND-EQUI-RAILTONS-PC","Rail freight loading capacity per one thousand inhabitants","2015","2015",219.29926363555,,
"BLR","Belarus","IND-EQUI-RAILTONS-PC","Rail freight loading capacity per one thousand inhabitants","2016","2016",202.4178143044,,
"BLR","Belarus","IND-EQUI-RAILTONS-PC","Rail freight loading capacity per one thousand inhabitants","2017","2017",193.5443629335,,
"BLR","Belarus","IND-EQUI-AIRSEATS-GDP","Available seat capacity for scheduled flight per one thousand units of current USD GDP","2004","2004",0.01766976335239,,
"BLR","Belarus","IND-EQUI-AIRSEATS-GDP","Available seat capacity for scheduled flight per one thousand units of current USD GDP","2005","2005",0.0132932730615,,
"BLR","Belarus","IND-EQUI-AIRSEATS-GDP","Available seat capacity for scheduled flight per one thousand units of current USD GDP","2006","2006",0.01129963731894,,
"BLR","Belarus","IND-EQUI-AIRSEATS-GDP","Available seat capacity for scheduled flight per one thousand units of current USD GDP","2007","2007",0.01116351301216,,
"BLR","Belarus","IND-EQUI-AIRSEATS-GDP","Available seat capacity for scheduled flight per one thousand units of current USD GDP","2008","2008",0.00973734139554,,
"BLR","Belarus","IND-EQUI-AIRSEATS-GDP","Available seat capacity for scheduled flight per one thousand units of current USD GDP","2009","2009",0.01317026313117,,
"BLR","Belarus","IND-EQUI-AIRSEATS-GDP","Available seat capacity for scheduled flight per one thousand units of current USD GDP","2010","2010",0.01364179658594,,
"BLR","Belarus","IND-EQUI-AIRSEATS-GDP","Available seat capacity for scheduled flight per one thousand units of current USD GDP","2011","2011",0.01534173333809,,
"BLR","Belarus","IND-EQUI-AIRSEATS-GDP","Available seat capacity for scheduled flight per one thousand units of current USD GDP","2012","2012",0.01640349232995,,
"BLR","Belarus","IND-EQUI-AIRSEATS-GDP","Available seat capacity for scheduled flight per one thousand units of current USD GDP","2013","2013",0.01562221811676,,
"BLR","Belarus","IND-EQUI-AIRSEATS-GDP","Available seat capacity for scheduled flight per one thousand units of current USD GDP","2014","2014",0.01703818941423,,
"BLR","Belarus","IND-EQUI-AIRSEATS-GDP","Available seat capacity for scheduled flight per one thousand units of current USD GDP","2015","2015",0.02843695943522,,
"BLR","Belarus","IND-EQUI-AIRSEATS-GDP","Available seat capacity for scheduled flight per one thousand units of current USD GDP","2016","2016",0.04377281666602,,
"BLR","Belarus","IND-EQUI-AIRSEATS-PC","Available seat capacity for scheduled flight per one thousand inhabitants","2004","2004",42.024652045303,,
"BLR","Belarus","IND-EQUI-AIRSEATS-PC","Available seat capacity for scheduled flight per one thousand inhabitants","2005","2005",41.555725603961,,
"BLR","Belarus","IND-EQUI-AIRSEATS-PC","Available seat capacity for scheduled flight per one thousand inhabitants","2006","2006",43.483529906119,,
"BLR","Belarus","IND-EQUI-AIRSEATS-PC","Available seat capacity for scheduled flight per one thousand inhabitants","2007","2007",52.864604605838,,
"BLR","Belarus","IND-EQUI-AIRSEATS-PC","Available seat capacity for scheduled flight per one thousand inhabitants","2008","2008",62.086999507241,,
"BLR","Belarus","IND-EQUI-AIRSEATS-PC","Available seat capacity for scheduled flight per one thousand inhabitants","2009","2009",70.493676576868,,
"BLR","Belarus","IND-EQUI-AIRSEATS-PC","Available seat capacity for scheduled flight per one thousand inhabitants","2010","2010",82.323861357366,,
"BLR","Belarus","IND-EQUI-AIRSEATS-PC","Available seat capacity for scheduled flight per one thousand inhabitants","2011","2011",100.1456089603,,
"BLR","Belarus","IND-EQUI-AIRSEATS-PC","Available seat capacity for scheduled flight per one thousand inhabitants","2012","2012",114.05702396019,,
"BLR","Belarus","IND-EQUI-AIRSEATS-PC","Available seat capacity for scheduled flight per one thousand inhabitants","2013","2013",124.94775347072,,
"BLR","Belarus","IND-EQUI-AIRSEATS-PC","Available seat capacity for scheduled flight per one thousand inhabitants","2014","2014",142.12095763197,,
"BLR","Belarus","IND-EQUI-AIRSEATS-PC","Available seat capacity for scheduled flight per one thousand inhabitants","2015","2015",169.68492801453,,
"BLR","Belarus","IND-EQUI-AIRSEATS-PC","Available seat capacity for scheduled flight per one thousand inhabitants","2016","2016",220.60517379228,,
"BEL","Belgium","IND-EQUI-RAILTONS-GDP","Rail freight loading capacity per one million units of current USD GDP","2000","2000",2.9360561010295,,
"BEL","Belgium","IND-EQUI-RAILTONS-GDP","Rail freight loading capacity per one million units of current USD GDP","2001","2001",3.19841302074,,
"BEL","Belgium","IND-EQUI-RAILTONS-GDP","Rail freight loading capacity per one million units of current USD GDP","2002","2002",3.1036838436754,,
"BEL","Belgium","IND-EQUI-RAILTONS-GDP","Rail freight loading capacity per one million units of current USD GDP","2003","2003",2.4818529603891,,
"BEL","Belgium","IND-EQUI-RAILTONS-GDP","Rail freight loading capacity per one million units of current USD GDP","2004","2004",1.9284153311859,,
"BEL","Belgium","IND-EQUI-RAILTONS-GDP","Rail freight loading capacity per one million units of current USD GDP","2005","2005",1.8193854655048,,
"BEL","Belgium","IND-EQUI-RAILTONS-GDP","Rail freight loading capacity per one million units of current USD GDP","2006","2006",1.4526660253605,,
"BEL","Belgium","IND-EQUI-RAILTONS-GDP","Rail freight loading capacity per one million units of current USD GDP","2007","2007",1.2393145496712,,
"BEL","Belgium","IND-EQUI-RAILTONS-GDP","Rail freight loading capacity per one million units of current USD GDP","2008","2008",1.0251506963377,,
"BEL","Belgium","IND-EQUI-RAILTONS-GDP","Rail freight loading capacity per one million units of current USD GDP","2009","2009",1.3806653252319,,
"BEL","Belgium","IND-EQUI-RAILTONS-PC","Rail freight loading capacity per one thousand inhabitants","2000","2000",67.819631752225,,
"BEL","Belgium","IND-EQUI-RAILTONS-PC","Rail freight loading capacity per one thousand inhabitants","2001","2001",73.611709248078,,
"BEL","Belgium","IND-EQUI-RAILTONS-PC","Rail freight loading capacity per one thousand inhabitants","2002","2002",77.611311955102,,
"BEL","Belgium","IND-EQUI-RAILTONS-PC","Rail freight loading capacity per one thousand inhabitants","2003","2003",76.081715606382,,
"BEL","Belgium","IND-EQUI-RAILTONS-PC","Rail freight loading capacity per one thousand inhabitants","2004","2004",68.322583226763,,
"BEL","Belgium","IND-EQUI-RAILTONS-PC","Rail freight loading capacity per one thousand inhabitants","2005","2005",66.971051618739,,
"BEL","Belgium","IND-EQUI-RAILTONS-PC","Rail freight loading capacity per one thousand inhabitants","2006","2006",56.225574656251,,
"BEL","Belgium","IND-EQUI-RAILTONS-PC","Rail freight loading capacity per one thousand inhabitants","2007","2007",54.925416678431,,
"BEL","Belgium","IND-EQUI-RAILTONS-PC","Rail freight loading capacity per one thousand inhabitants","2008","2008",49.518238748128,,
"BEL","Belgium","IND-EQUI-RAILTONS-PC","Rail freight loading capacity per one thousand inhabitants","2009","2009",61.798956383337,,
"BEL","Belgium","IND-EQUI-AIRSEATS-GDP","Available seat capacity for scheduled flight per one thousand units of current USD GDP","2004","2004",0.03158459486222,,
"BEL","Belgium","IND-EQUI-AIRSEATS-GDP","Available seat capacity for scheduled flight per one thousand units of current USD GDP","2005","2005",0.02931584270037,,
"BEL","Belgium","IND-EQUI-AIRSEATS-GDP","Available seat capacity for scheduled flight per one thousand units of current USD GDP","2006","2006",0.02881951344932,,
"BEL","Belgium","IND-EQUI-AIRSEATS-GDP","Available seat capacity for scheduled flight per one thousand units of current USD GDP","2007","2007",0.02688308861802,,
"BEL","Belgium","IND-EQUI-AIRSEATS-GDP","Available seat capacity for scheduled flight per one thousand units of current USD GDP","2008","2008",0.02844609498043,,
"BEL","Belgium","IND-EQUI-AIRSEATS-GDP","Available seat capacity for scheduled flight per one thousand units of current USD GDP","2009","2009",0.02925233494262,,
"BEL","Belgium","IND-EQUI-AIRSEATS-GDP","Available seat capacity for scheduled flight per one thousand units of current USD GDP","2010","2010",0.03173613514272,,
"BEL","Belgium","IND-EQUI-AIRSEATS-GDP","Available seat capacity for scheduled flight per one thousand units of current USD GDP","2011","2011",0.03079084586964,,
"BEL","Belgium","IND-EQUI-AIRSEATS-GDP","Available seat capacity for scheduled flight per one thousand units of current USD GDP","2012","2012",0.03315236516963,,
"BEL","Belgium","IND-EQUI-AIRSEATS-GDP","Available seat capacity for scheduled flight per one thousand units of current USD GDP","2013","2013",0.03197536330355,,
"BEL","Belgium","IND-EQUI-AIRSEATS-GDP","Available seat capacity for scheduled flight per one thousand units of current USD GDP","2014","2014",0.03374961900352,,
"BEL","Belgium","IND-EQUI-AIRSEATS-GDP","Available seat capacity for scheduled flight per one thousand units of current USD GDP","2015","2015",0.04141857353622,,
"BEL","Belgium","IND-EQUI-AIRSEATS-GDP","Available seat capacity for scheduled flight per one thousand units of current USD GDP","2016","2016",0.04142540489048,,
"BEL","Belgium","IND-EQUI-AIRSEATS-PC","Available seat capacity for scheduled flight per one thousand inhabitants","2004","2004",1119.0230010411,,
"BEL","Belgium","IND-EQUI-AIRSEATS-PC","Available seat capacity for scheduled flight per one thousand inhabitants","2005","2005",1079.1076723197,,
"BEL","Belgium","IND-EQUI-AIRSEATS-PC","Available seat capacity for scheduled flight per one thousand inhabitants","2006","2006",1115.461969037,,
"BEL","Belgium","IND-EQUI-AIRSEATS-PC","Available seat capacity for scheduled flight per one thousand inhabitants","2007","2007",1191.4367053465,,
"BEL","Belgium","IND-EQUI-AIRSEATS-PC","Available seat capacity for scheduled flight per one thousand inhabitants","2008","2008",1374.0423995467,,
"BEL","Belgium","IND-EQUI-AIRSEATS-PC","Available seat capacity for scheduled flight per one thousand inhabitants","2009","2009",1309.342487417,,
"BEL","Belgium","IND-EQUI-AIRSEATS-PC","Available seat capacity for scheduled flight per one thousand inhabitants","2010","2010",1402.2594103704,,
"BEL","Belgium","IND-EQUI-AIRSEATS-PC","Available seat capacity for scheduled flight per one thousand inhabitants","2011","2011",1459.8112529289,,
"BEL","Belgium","IND-EQUI-AIRSEATS-PC","Available seat capacity for scheduled flight per one thousand inhabitants","2012","2012",1480.9349692606,,
"BEL","Belgium","IND-EQUI-AIRSEATS-PC","Available seat capacity for scheduled flight per one thousand inhabitants","2013","2013",1495.1027415704,,
"BEL","Belgium","IND-EQUI-AIRSEATS-PC","Available seat capacity for scheduled flight per one thousand inhabitants","2014","2014",1612.0196373343,,
"BEL","Belgium","IND-EQUI-AIRSEATS-PC","Available seat capacity for scheduled flight per one thousand inhabitants","2015","2015",1698.5059511117,,
"BEL","Belgium","IND-EQUI-AIRSEATS-PC","Available seat capacity for scheduled flight per one thousand inhabitants","2016","2016",1740.3907470748,,
"BIH","Bosnia-Herzegovina","IND-EQUI-RAILTONS-GDP","Rail freight loading capacity per one million units of current USD GDP","2003","2003",22.663065553613,,
"BIH","Bosnia-Herzegovina","IND-EQUI-RAILTONS-GDP","Rail freight loading capacity per one million units of current USD GDP","2006","2006",13.685826945026,,
"BIH","Bosnia-Herzegovina","IND-EQUI-RAILTONS-GDP","Rail freight loading capacity per one million units of current USD GDP","2007","2007",12.078979011027,,
"BIH","Bosnia-Herzegovina","IND-EQUI-RAILTONS-GDP","Rail freight loading capacity per one million units of current USD GDP","2008","2008",11.740720336478,,
"BIH","Bosnia-Herzegovina","IND-EQUI-RAILTONS-GDP","Rail freight loading capacity per one million units of current USD GDP","2009","2009",12.634247938801,,
"BIH","Bosnia-Herzegovina","IND-EQUI-RAILTONS-GDP","Rail freight loading capacity per one million units of current USD GDP","2010","2010",13.017634430746,,
